Feed ID,Dataset ID,Service Date Range Start,Service Date Range End
tfs-237,transport-for-nsw/237/20150901,20150831,20151129
tfs-237,transport-for-nsw/237/20150827,20150827,20151125
tfs-237,transport-for-nsw/237/20150821,20150820,20151118
tfs-237,transport-for-nsw/237/20150818-2,20150817,20151115
tfs-237,transport-for-nsw/237/20150818,20150813,20151111
tfs-237,transport-for-nsw/237/20150811,20150810,20151108
tfs-237,transport-for-nsw/237/20150805,20150803,20151101
tfs-237,transport-for-nsw/237/20150731,20150730,20151028
tfs-237,transport-for-nsw/237/20150728,20150727,20151025
tfs-237,transport-for-nsw/237/20150723,20150723,20151021
tfs-237,transport-for-nsw/237/20150720,20150720,20151018
tfs-237,transport-for-nsw/237/20150716,20150716,20151014
tfs-237,transport-for-nsw/237/20150713,20150713,20151011
tfs-237,transport-for-nsw/237/20150709,20150709,20151008
tfs-237,transport-for-nsw/237/20150706,20150706,20151005
tfs-237,transport-for-nsw/237/20150702,20150702,20150930
tfs-237,transport-for-nsw/237/20150630,20150629,20150928
tfs-237,transport-for-nsw/237/20150629,20150625,20150924
tfs-237,transport-for-nsw/237/20150625,20150625,20150923
tfs-237,transport-for-nsw/237/20150622,20150622,20150920
tfs-237,transport-for-nsw/237/20150618,20150618,20150916
tfs-237,transport-for-nsw/237/20150615,20150615,20150913
tfs-237,transport-for-nsw/237/20150611,20150611,20150909
tfs-237,transport-for-nsw/237/20150608,20150608,20150906
tfs-237,transport-for-nsw/237/20150604,20150604,20150902
tfs-237,transport-for-nsw/237/20150602,20150601,20150830
tfs-237,transport-for-nsw/237/20150528,20150528,20150827
tfs-237,transport-for-nsw/237/20150525,20150525,20150823
tfs-237,transport-for-nsw/237/20150521,20150521,20150819
tfs-237,transport-for-nsw/237/20150519,20150518,20150816
tfs-237,transport-for-nsw/237/20150514,20150514,20150812
tfs-237,transport-for-nsw/237/20150511,20150511,20150809
tfs-237,transport-for-nsw/237/20150507,20150507,20150805
tfs-237,transport-for-nsw/237/20150505-2,20150504,20150802
tfs-237,transport-for-nsw/237/20150505,20150504,20150802
tfs-237,transport-for-nsw/237/20150430,20150430,20150729
tfs-237,transport-for-nsw/237/20150427,20150427,20150726
tfs-237,transport-for-nsw/237/20150423,20150423,20150722
tfs-237,transport-for-nsw/237/20150421,20150420,20150719
tfs-237,transport-for-nsw/237/20150417,20150416,20150715
tfs-237,transport-for-nsw/237/20150414,20150413,20150712
tfs-237,transport-for-nsw/237/20150409,20150409,20150708
tfs-237,transport-for-nsw/237/20150407,20150406,20150705
tfs-237,transport-for-nsw/237/20150402,20150402,20150701
tfs-237,transport-for-nsw/237/20150330,20150330,20150628
tfs-237,transport-for-nsw/237/20150326,20150326,20150624
tfs-237,transport-for-nsw/237/20150323,20150324,20150622
tfs-237,transport-for-nsw/237/20150319,20150319,20150617
tfs-237,transport-for-nsw/237/20150313,20150312,20150610
tfs-237,transport-for-nsw/237/20150306,20150305,20150603
tfs-237,transport-for-nsw/237/20150227,20150226,20150527
tfs-237,transport-for-nsw/237/20150220,20150220,20150521
tfs-237,transport-for-nsw/237/20150212,20150212,20150513
tfs-237,transport-for-nsw/237/20150205,20150205,20150506
tfs-237,transport-for-nsw/237/20150129,20150129,20150429
tfs-237,transport-for-nsw/237/20150123,20150122,20150422
tfs-237,transport-for-nsw/237/20150115,20150115,20150415
tfs-237,transport-for-nsw/237/1420772702,20150108,20150408
tfs-237,transport-for-nsw/237/1420197041,20150101,20150401
tfs-237,transport-for-nsw/237/1419716421,20141225,20150325
tfs-237,transport-for-nsw/237/1418982004,20141218,20150318
tfs-237,transport-for-nsw/237/1418397032,20141211,20150311
tfs-237,transport-for-nsw/237/1417786242,20141204,20150304
tfs-237,transport-for-nsw/237/1417741556,20141204,20150304
tfs-237,transport-for-nsw/237/1417161333,20141128,20150226
tfs-237,transport-for-nsw/237/1416549903,20141120,20150218
tfs-237,transport-for-nsw/237/1415940603,20141113,20150211
tfs-237,transport-for-nsw/237/1415338604,20141106,20150204
tfs-237,transport-for-nsw/237/1414728662,20141030,20141231
tfs-237,transport-for-nsw/237/1414115588,20141023,20141231
tfs-237,transport-for-nsw/237/1413506238,20141016,20141231
tfs-237,transport-for-nsw/237/1412938703,20141009,20141231
tfs-237,transport-for-nsw/237/1412589250,20141002,20141231
tfs-237,transport-for-nsw/237/1411097719,20140918,20141217
tfs-237,transport-for-nsw/237/1410498603,20140911,20141210
tfs-237,transport-for-nsw/237/1409876730,20140904,20141203
tfs-237,transport-for-nsw/237/1409301602,20140828,20141126
tfs-237,transport-for-nsw/237/1408692303,20140821,20141119
tfs-237,transport-for-nsw/237/1408324688,20140814,20141112
tfs-237,transport-for-nsw/237/1407485200,20140807,20141105
tfs-237,transport-for-nsw/237/1406869838,20140731,20141029
tfs-237,transport-for-nsw/237/1406256417,20140724,20141022
tfs-237,transport-for-nsw/237/1405660236,20140717,20141015
tfs-237,transport-for-nsw/237/1405047366,20140710,20141008
tfs-237,transport-for-nsw/237/1404716945,20140707,20141005
tfs-237,transport-for-nsw/237/1404451202,20140703,20141001
tfs-237,transport-for-nsw/237/1403841934,20140626,20140924
tfs-237,transport-for-nsw/237/1402644602,20140612,20140910
tfs-237,transport-for-nsw/237/1402035303,20140605,20140903
tfs-237,transport-for-nsw/237/1401426002,20140529,20140827
tfs-237,transport-for-nsw/237/1400816710,20140522,20140820
tfs-237,transport-for-nsw/237/1400207312,20140515,20140813
tfs-237,transport-for-nsw/237/1399597202,20140508,20140806
tfs-237,transport-for-nsw/237/1399030801,20140501,20140730
tfs-237,transport-for-nsw/237/1398420604,20140424,20140723
tfs-237,transport-for-nsw/237/1397811002,20140417,20140716
tfs-237,transport-for-nsw/237/1397200804,20140410,20140709
tfs-237,transport-for-nsw/237/1396587695,20140404,20140703
tfs-237,transport-for-nsw/237/1396018201,20140327,20140626
tfs-237,transport-for-nsw/237/1395364610,20140320,20140618
tfs-237,transport-for-nsw/237/1394752501,20140313,20140611
tfs-237,transport-for-nsw/237/1394185917,20140307,20140605
tfs-237,transport-for-nsw/237/1393592336,20140227,20140528
tfs-237,transport-for-nsw/237/1392982568,20140220,20140521
tfs-237,transport-for-nsw/237/1392699989,20140213,20140514
tfs-237,transport-for-nsw/237/1391758874,20140206,20140507
tfs-237,transport-for-nsw/237/1391146810,20140130,20140430
tfs-237,transport-for-nsw/237/1390534977,20140123,20140423
tfs-237,transport-for-nsw/237/1389926806,20140116,20140416
tfs-237,transport-for-nsw/237/1389315477,20140109,20140409
tfs-237,transport-for-nsw/237/1388749570,20140102,20140402
tfs-237,transport-for-nsw/237/1388138402,20131226,20140326
tfs-237,transport-for-nsw/237/1387528802,20131219,20140319
tfs-237,transport-for-nsw/237/1386919319,20131212,20140312
tfs-237,transport-for-nsw/237/1386309697,20131205,20140305
tfs-237,transport-for-nsw/237/1385699920,20131128,20140226
tfs-237,transport-for-nsw/237/1385084101,20131121,20140219
tfs-237,transport-for-nsw/237/1384474804,20131115,20140213
tfs-237,transport-for-nsw/237/1383900001,20131107,20140205
tfs-237,transport-for-nsw/237/1383551470,20131031,20140129
tfs-972,dtpm-santiago-santiago/972/20210112,20200625,20201231
tfs-972,dtpm-santiago-santiago/972/20191012,20191010,20191231
tfs-972,dtpm-santiago-santiago/972/20190705,20190706,20191231
tfs-972,dtpm-santiago-santiago/972/20190619,20190619,20190930
tfs-972,dtpm-santiago-santiago/972/20190315,20190301,20190630
tfs-972,dtpm-santiago-santiago/972/20190314,20190301,20190630
tfs-972,dtpm-santiago-santiago/972/20190225,20190216,20191231
tfs-485,the-wave/485/20231212,20190101,20240909
tfs-485,the-wave/485/20231206,20190101,20240909
tfs-485,the-wave/485/20231006,20230103,20240301
tfs-485,the-wave/485/20230922,20190101,20240201
tfs-485,the-wave/485/20230909,20190101,20240101
tfs-485,the-wave/485/20230627,20190101,20240101
tfs-485,the-wave/485/20230518,20190101,20231201
tfs-485,the-wave/485/20230509,20190101,20231101
tfs-485,the-wave/485/20230503,20190101,20231101
tfs-485,the-wave/485/20230428,20190101,20230428
tfs-485,the-wave/485/20230106,20190101,20231101
tfs-485,the-wave/485/20221220,20190101,20231101
tfs-485,the-wave/485/20221110,20190101,20231101
tfs-485,the-wave/485/20221102,20190101,20231101
tfs-485,the-wave/485/20221004-2,20190101,20231101
tfs-485,the-wave/485/20221004,20190101,20231101
tfs-485,the-wave/485/20220629,20190101,20221101
tfs-485,the-wave/485/20220524,20190101,20221101
tfs-485,the-wave/485/20220407,20190101,20221101
tfs-485,the-wave/485/20220402,20190101,20221101
tfs-485,the-wave/485/20220326,20190101,20221101
tfs-485,the-wave/485/20220323,20190101,20221101
tfs-485,the-wave/485/20220301,20190101,20221101
tfs-485,the-wave/485/20220216,20190101,20221101
tfs-485,the-wave/485/20220126,20190101,20221101
tfs-485,the-wave/485/20220121,20190101,20221101
tfs-485,the-wave/485/20220120,20190101,20221101
tfs-485,the-wave/485/20211106,20190101,20221101
tfs-485,the-wave/485/20211029,20190101,20220701
tfs-485,the-wave/485/20210904,20190101,20220701
tfs-485,the-wave/485/20210901-5,20120101,20220701
tfs-485,the-wave/485/20210901-4,20120101,20220701
tfs-485,the-wave/485/20210901-3,20120101,20220701
tfs-485,the-wave/485/20210901-2,20120101,20220701
tfs-485,the-wave/485/20210901,20120101,20220701
tfs-485,the-wave/485/20210630,20120101,20220701
tfs-485,the-wave/485/20210629,20120101,20220601
tfs-485,the-wave/485/20210617,20120101,20220101
tfs-485,the-wave/485/20210616,20120101,20220101
tfs-485,the-wave/485/20210615,20120101,20220101
tfs-485,the-wave/485/20210609,20120101,20220101
tfs-485,the-wave/485/20210604,20120101,20220101
tfs-485,the-wave/485/20210526,20120101,20220101
tfs-485,the-wave/485/20210522,20120101,20220101
tfs-485,the-wave/485/20210424,20120101,20220101
tfs-485,the-wave/485/20210409,20120101,20220101
tfs-485,the-wave/485/20210406,20120101,20220101
tfs-485,the-wave/485/20210319,20120101,20220101
tfs-485,the-wave/485/20210318,20120101,20220101
tfs-485,the-wave/485/20210315,20120101,20220101
tfs-485,the-wave/485/20210121,20120101,20220101
tfs-485,the-wave/485/20201215,20120101,20220101
tfs-485,the-wave/485/20201214,20120101,20220101
tfs-485,the-wave/485/20200912,20120101,20210101
tfs-485,the-wave/485/20200911,20120101,20210101
tfs-485,the-wave/485/20200909,20120101,20210101
tfs-485,the-wave/485/20200808,20120101,20210101
tfs-485,the-wave/485/20200806,20120101,20210101
tfs-485,the-wave/485/20200730,20120101,20210101
tfs-485,the-wave/485/20200623,20120101,20210101
tfs-485,the-wave/485/20200619,20120101,20210101
tfs-485,the-wave/485/20200612,20120101,20210101
tfs-485,the-wave/485/20200611,20120101,20210101
tfs-485,the-wave/485/20200603,20120101,20210101
tfs-485,the-wave/485/20200530,20120101,20210101
tfs-485,the-wave/485/20200528,20120101,20210101
tfs-485,the-wave/485/20200501,20120101,20210101
tfs-485,the-wave/485/20200401,20120101,20210101
tfs-485,the-wave/485/20200331,20120101,20210101
tfs-485,the-wave/485/20200328,20120101,20210101
tfs-485,the-wave/485/20200323,20120101,20210101
tfs-485,the-wave/485/20200319,20120101,20210101
tfs-485,the-wave/485/20200305,20120101,20210101
tfs-485,the-wave/485/20200224,20120101,20210101
tfs-485,the-wave/485/20200213,20120101,20210101
tfs-485,the-wave/485/20200206,20120101,20210104
tfs-485,the-wave/485/20200110,20120101,20210104
tfs-485,the-wave/485/20191224,20120101,20210104
tfs-485,the-wave/485/20191024,20120101,20200101
tfs-485,the-wave/485/20191023,20120101,20200101
tfs-485,the-wave/485/20191011,20120101,20200101
tfs-485,the-wave/485/20191010,20120101,20200101
tfs-485,the-wave/485/20191008,20120101,20200101
tfs-485,the-wave/485/20191007,20120101,20200101
tfs-485,the-wave/485/20190920,20120101,20200101
tfs-485,the-wave/485/20190912,20120101,20200101
tfs-485,the-wave/485/20190911,20120101,20200101
tfs-485,the-wave/485/20190903,20120101,20200101
tfs-485,the-wave/485/20190830,20120101,20200101
tfs-485,the-wave/485/20190829,20120101,20200101
tfs-485,the-wave/485/20190806,20120101,20200101
tfs-485,the-wave/485/20190619,20120101,20200101
tfs-485,the-wave/485/20190606,20120101,20200101
tfs-485,the-wave/485/20190428,20120101,20200101
tfs-485,the-wave/485/20190420,20120101,20200101
tfs-485,the-wave/485/20190320,20120101,20200101
tfs-485,the-wave/485/20190301,20120101,20200101
tfs-485,the-wave/485/20190221,20120101,20200101
tfs-485,the-wave/485/20190219,20120101,20200101
tfs-485,the-wave/485/20190217-2,20120101,20200101
tfs-485,the-wave/485/20190217,20120101,20200101
tfs-485,the-wave/485/20190205,20120101,20200101
tfs-485,the-wave/485/20190203,20120101,20200101
tfs-485,the-wave/485/20190101,20120101,20200101
tfs-485,the-wave/485/20181213,20120101,20200101
tfs-485,the-wave/485/20181204,20120101,20200101
tfs-485,the-wave/485/20181026,20120101,20200101
tfs-485,the-wave/485/20180914,20120101,20200101
tfs-485,the-wave/485/20180905,20120101,20200101
tfs-485,the-wave/485/20180719,20120101,20190101
tfs-485,the-wave/485/20180716,20120101,20190101
tfs-485,the-wave/485/20180713,20120101,20190101
tfs-485,the-wave/485/20180607,20120101,20190101
tfs-485,the-wave/485/20180606,20120101,20190101
tfs-485,the-wave/485/20180526,20120101,20190101
tfs-485,the-wave/485/20180421,20120101,20190101
tfs-485,the-wave/485/20180405,20120101,20190101
tfs-485,the-wave/485/20180330,20120101,20190101
tfs-485,the-wave/485/20180329,20120101,20190101
tfs-485,the-wave/485/20180324,20120101,20190101
tfs-485,the-wave/485/20180120,20120101,20190101
tfs-485,the-wave/485/20180115,20120101,20190101
tfs-485,the-wave/485/20180110,20120101,20190101
tfs-485,the-wave/485/20180103,20120101,20190101
tfs-485,the-wave/485/20171229,20120101,20190101
tfs-485,the-wave/485/20171215,20120101,20190101
tfs-485,the-wave/485/20171213,20120101,20190101
tfs-485,the-wave/485/20170916,20120101,20190101
tfs-485,the-wave/485/20170912,20120101,20190101
tfs-485,the-wave/485/20170902,20120101,20180101
tfs-485,the-wave/485/20170901,20120101,20180101
tfs-485,the-wave/485/20170627,20120101,20180101
tfs-485,the-wave/485/20170622,20120101,20180101
tfs-485,the-wave/485/20170607,20120101,20180101
tfs-485,the-wave/485/20170522,20120101,20180101
tfs-485,the-wave/485/20170520,20120101,20180101
tfs-485,the-wave/485/20170421,20120101,20180101
tfs-485,the-wave/485/20170414,20120101,20180101
tfs-485,the-wave/485/20170401,20120101,20180101
tfs-485,the-wave/485/20170309,20120101,20180101
tfs-485,the-wave/485/20170302,20120101,20180101
tfs-485,the-wave/485/20170203,20120101,20180101
tfs-485,the-wave/485/20161227,20120101,20180101
tfs-485,the-wave/485/20161215,20120101,20180101
tfs-485,the-wave/485/20161208,20120101,20180101
tfs-485,the-wave/485/20161017,20120101,20180101
tfs-485,the-wave/485/20161011,20120101,20180101
tfs-485,the-wave/485/20160902,20120101,20180101
tfs-485,the-wave/485/20160817,20120101,20180101
tfs-485,the-wave/485/20160816,20120101,20180101
tfs-485,the-wave/485/20160806,20120101,20180101
tfs-485,the-wave/485/20160804,20120101,20180101
tfs-485,the-wave/485/20160726,20120101,20180101
tfs-485,the-wave/485/20160625,20120101,20180101
tfs-485,the-wave/485/20160611,20120101,20180101
tfs-485,the-wave/485/20160531,20120101,20180101
tfs-485,the-wave/485/20160526,20120101,20180101
tfs-485,the-wave/485/20160518,20120101,20180101
tfs-485,the-wave/485/20160515,20120101,20180101
tfs-485,the-wave/485/20160502,20120101,20180101
tfs-485,the-wave/485/20160125,20120101,20180101
tfs-485,the-wave/485/20151208,20120101,20170101
tfs-485,the-wave/485/20151124,20120101,20170101
tfs-485,the-wave/485/20151117,20120101,20170101
tfs-485,the-wave/485/20151005,20120101,20160101
tfs-485,the-wave/485/20150923,20120101,20160101
tfs-485,the-wave/485/20150831,20120101,20160101
tfs-485,the-wave/485/20150818,20120101,20160101
tfs-485,the-wave/485/20150803,20120101,20160101
tfs-485,the-wave/485/20150801,20120101,20160101
tfs-485,the-wave/485/20150731,20120101,20160101
tfs-485,the-wave/485/20150728,20120101,20160101
tfs-485,the-wave/485/20150727,20120101,20160101
tfs-485,the-wave/485/20150706,20120101,20160101
tfs-485,the-wave/485/20150616,20120101,20160101
tfs-485,the-wave/485/20150519,20120101,20160101
tfs-485,the-wave/485/20150512,20120101,20160101
tfs-485,the-wave/485/20150422,20120101,20160101
tfs-485,the-wave/485/20150420,20120101,20160101
tfs-485,the-wave/485/20150317,20120101,20160101
tfs-691,bc-transit/691/20180903,20180813,20181222
tfs-691,bc-transit/691/20180628,20180605,20180901
tfs-691,bc-transit/691/20180619,20180406,20180630
tfs-691,bc-transit/691/20180503,20180406,20180630
tfs-691,bc-transit/691/20180330,20180108,20180430
tfs-691,bc-transit/691/20180111,20180108,20180331
tfs-691,bc-transit/691/20171221,20171221,20180331
tfs-691,bc-transit/691/20171215,20171215,20171230
tfs-691,bc-transit/691/20171108,20171108,20171223
tfs-691,bc-transit/691/20171002,20170828,20171223
tfs-691,bc-transit/691/20170828,20170828,20171223
tfs-691,bc-transit/691/20170722,20170614,20170902
tfs-691,bc-transit/691/20170615,20170614,20170902
tfs-691,bc-transit/691/20161114,20161104,20170630
tfs-691,bc-transit/691/20160809,20160626,20170902
tfs-691,bc-transit/691/20160628,20151220,20160903
tfs-490,yamhill-county-transit-area/490/20190504,20190401,20200101
tfs-490,yamhill-county-transit-area/490/20190420,20190401,20200101
tfs-490,yamhill-county-transit-area/490/20180907,20150101,20200101
tfs-490,yamhill-county-transit-area/490/20180328,20150101,20190101
tfs-490,yamhill-county-transit-area/490/20170924,20150101,20190101
tfs-490,yamhill-county-transit-area/490/20170608,20150101,20180101
tfs-490,yamhill-county-transit-area/490/20161219,20150101,20180101
tfs-490,yamhill-county-transit-area/490/20161201,20150101,20180101
tfs-490,yamhill-county-transit-area/490/20160826,20150101,20180101
tfs-490,yamhill-county-transit-area/490/20160712,20150101,20180101
tfs-490,yamhill-county-transit-area/490/20160608,20150101,20180101
tfs-490,yamhill-county-transit-area/490/20151210,20150101,20170101
tfs-490,yamhill-county-transit-area/490/20151203,20150101,20170101
tfs-490,yamhill-county-transit-area/490/20151005,20150101,20170101
tfs-490,yamhill-county-transit-area/490/20150531,20150101,20170101
tfs-490,yamhill-county-transit-area/490/20150317,20130101,20160101
tfs-489,woodburn-transit-service/489/20231206,20200422,20240501
tfs-489,woodburn-transit-service/489/20230925,20200422,20240201
tfs-489,woodburn-transit-service/489/20230626,20200422,20230901
tfs-489,woodburn-transit-service/489/20221217,20200422,20230601
tfs-489,woodburn-transit-service/489/20220902,20200422,20230301
tfs-489,woodburn-transit-service/489/20210924,20200422,20220901
tfs-489,woodburn-transit-service/489/20210405,20200422,20220101
tfs-489,woodburn-transit-service/489/20201104,20200422,20211231
tfs-489,woodburn-transit-service/489/20200729,20200422,20210101
tfs-489,woodburn-transit-service/489/20200522,20200422,20210101
tfs-489,woodburn-transit-service/489/20200424,20200422,20200531
tfs-489,woodburn-transit-service/489/20200422,20200406,20210101
tfs-489,woodburn-transit-service/489/20200415,20200406,20200430
tfs-489,woodburn-transit-service/489/20200101,20150330,20210101
tfs-489,woodburn-transit-service/489/20191218,20150330,20210101
tfs-489,woodburn-transit-service/489/20191015,20150330,20200101
tfs-489,woodburn-transit-service/489/20180911,20150330,20200101
tfs-489,woodburn-transit-service/489/20180323,20150330,20190101
tfs-489,woodburn-transit-service/489/20170924,20150330,20190101
tfs-489,woodburn-transit-service/489/20161229,20150330,20180101
tfs-489,woodburn-transit-service/489/20161216,20150330,20180101
tfs-489,woodburn-transit-service/489/20161101,20150330,20170101
tfs-489,woodburn-transit-service/489/20151204,20150330,20170101
tfs-489,woodburn-transit-service/489/20151005,20150330,20160101
tfs-489,woodburn-transit-service/489/20150527,20150330,20160101
tfs-489,woodburn-transit-service/489/20150317,20130101,20160101
tfs-692,bc-transit/692/20180903,20180810,20190428
tfs-692,bc-transit/692/20180703,20180703,20180902
tfs-692,bc-transit/692/20180624,20180530,20180902
tfs-692,bc-transit/692/20180430,20180423,20180701
tfs-692,bc-transit/692/20180417,20180406,20180701
tfs-692,bc-transit/692/20171230,20171221,20180429
tfs-692,bc-transit/692/20171224,20171214,20180902
tfs-692,bc-transit/692/20171216,20171208,20180429
tfs-692,bc-transit/692/20171202,20171201,20180429
tfs-692,bc-transit/692/20170908,20170906,20180428
tfs-692,bc-transit/692/20170826,20170825,20180428
tfs-692,bc-transit/692/20170622,20170616,20170903
tfs-692,bc-transit/692/20170418,20170418,20170702
tfs-692,bc-transit/692/20160809,20160627,20170430
tfs-692,bc-transit/692/20160628,20160423,20160903
tfs-608,canby-area-transit/608/20230919,20230911,20240201
tfs-608,canby-area-transit/608/20230907,20230220,20240201
tfs-608,canby-area-transit/608/20230224,20230220,20240201
tfs-608,canby-area-transit/608/20220930,20220502,20231001
tfs-608,canby-area-transit/608/20220923,20220502,20230801
tfs-608,canby-area-transit/608/20220810,20220502,20230801
tfs-608,canby-area-transit/608/20220503,20220502,20230501
tfs-608,canby-area-transit/608/20211001,20140101,20221001
tfs-608,canby-area-transit/608/20210527,20140101,20220701
tfs-608,canby-area-transit/608/20201123,20140101,20210701
tfs-608,canby-area-transit/608/20191225,20140101,20210101
tfs-608,canby-area-transit/608/20190907,20140101,20200101
tfs-608,canby-area-transit/608/20180830,20180402,20200101
tfs-608,canby-area-transit/608/20180717,20180402,20190101
tfs-608,canby-area-transit/608/20180523,20180402,20190101
tfs-608,canby-area-transit/608/20180417,20180402,20190101
tfs-608,canby-area-transit/608/20180322,20140101,20190101
tfs-608,canby-area-transit/608/20180321,20140101,20190101
tfs-608,canby-area-transit/608/20180305,20140101,20190101
tfs-608,canby-area-transit/608/20170922,20140101,20190101
tfs-608,canby-area-transit/608/20161211,20140101,20180101
tfs-608,canby-area-transit/608/20160607,20140101,20170101
tfs-608,canby-area-transit/608/20160216,20140101,20170101
tfs-688,bc-transit/688/20180903,20180831,20190901
tfs-688,bc-transit/688/20180725,20180725,20180831
tfs-688,bc-transit/688/20180316,20180314,20180902
tfs-688,bc-transit/688/20180101,20171214,20180902
tfs-688,bc-transit/688/20170830,20170825,20171231
tfs-688,bc-transit/688/20170824,20170823,20171231
tfs-688,bc-transit/688/20170801,20170711,20170903
tfs-688,bc-transit/688/20170621,20161206,20170904
tfs-688,bc-transit/688/20161207,20161206,20170630
tfs-688,bc-transit/688/20161114,20161018,20161231
tfs-688,bc-transit/688/20160826,20151201,20161231
tfs-688,bc-transit/688/20160712,20151201,20160904
tfs-688,bc-transit/688/20160628,20151201,20160717
tfs-477,ride-connection/477/20231207,20230109,20240601
tfs-477,ride-connection/477/20230705,20230109,20231201
tfs-477,ride-connection/477/20230308,20230109,20230701
tfs-477,ride-connection/477/20230124,20230109,20230701
tfs-477,ride-connection/477/20221228,20210526,20230701
tfs-477,ride-connection/477/20221223,20210526,20230701
tfs-477,ride-connection/477/20220610,20210526,20230301
tfs-477,ride-connection/477/20220307,20210526,20230301
tfs-477,ride-connection/477/20220302,20181001,20220701
tfs-477,ride-connection/477/20220223,20181001,20220701
tfs-477,ride-connection/477/20220115,20181001,20220701
tfs-477,ride-connection/477/20210528,20181001,20220701
tfs-477,ride-connection/477/20210217-2,20181001,20210701
tfs-477,ride-connection/477/20210217,20181001,20210701
tfs-477,ride-connection/477/20201116,20150101,20210701
tfs-477,ride-connection/477/20200930,20150101,20220101
tfs-477,ride-connection/477/20200729,20150101,20220101
tfs-477,ride-connection/477/20200619,20150101,20220101
tfs-477,ride-connection/477/20200515,20150101,20220101
tfs-477,ride-connection/477/20200424,20150101,20220101
tfs-477,ride-connection/477/20200407,20150101,20220101
tfs-477,ride-connection/477/20191213,20150101,20220101
tfs-477,ride-connection/477/20190705,20150101,20220101
tfs-477,ride-connection/477/20181030,20150101,20200101
tfs-477,ride-connection/477/20180926,20150101,20200101
tfs-477,ride-connection/477/20180907,20150101,20200101
tfs-477,ride-connection/477/20180323,20150101,20190101
tfs-477,ride-connection/477/20170921,20150101,20190101
tfs-477,ride-connection/477/20170806,20150101,20180101
tfs-477,ride-connection/477/20170512,20150101,20180101
tfs-477,ride-connection/477/20170510,20150101,20180101
tfs-477,ride-connection/477/20170430,20150101,20180101
tfs-477,ride-connection/477/20170228,20150101,20180101
tfs-477,ride-connection/477/20161214,20150101,20180101
tfs-477,ride-connection/477/20160722,20150101,20170101
tfs-477,ride-connection/477/20160709,20150101,20170101
tfs-477,ride-connection/477/20160406,20150101,20170101
tfs-477,ride-connection/477/20160205,20150101,20170101
tfs-477,ride-connection/477/20151204,20150101,20170101
tfs-477,ride-connection/477/20151102,20150101,20170101
tfs-477,ride-connection/477/20151028,20150101,20170101
tfs-477,ride-connection/477/20151005,20150101,20160504
tfs-477,ride-connection/477/20150710,20150101,20160504
tfs-477,ride-connection/477/20150430,20150101,20160504
tfs-477,ride-connection/477/20150422-2,20150101,20160504
tfs-477,ride-connection/477/20150422,20150101,20160504
tfs-477,ride-connection/477/20150317,20140101,20160101
tfs-758,washington-park-shuttle/758/20230925,20230401,20240331
tfs-758,washington-park-shuttle/758/20230303,20221101,20230930
tfs-758,washington-park-shuttle/758/20221001,20220331,20230228
tfs-758,washington-park-shuttle/758/20220606,20211101,20220930
tfs-758,washington-park-shuttle/758/20220225,20211101,20220930
tfs-758,washington-park-shuttle/758/20210921,20210320,20220930
tfs-758,washington-park-shuttle/758/20210528,20210320,20210930
tfs-758,washington-park-shuttle/758/20210315,20210320,20210930
tfs-758,washington-park-shuttle/758/20210122,20200901,20210701
tfs-758,washington-park-shuttle/758/20200929,20200901,20210701
tfs-758,washington-park-shuttle/758/20200916,20200901,20201101
tfs-758,washington-park-shuttle/758/20200729,20200701,20210331
tfs-758,washington-park-shuttle/758/20200610,20200613,20210331
tfs-758,washington-park-shuttle/758/20200609,20200613,20210331
tfs-758,washington-park-shuttle/758/20200515,20200701,20210331
tfs-758,washington-park-shuttle/758/20200414,20200401,20210331
tfs-758,washington-park-shuttle/758/20200318,20191101,20200901
tfs-758,washington-park-shuttle/758/20200306,20191101,20200322
tfs-758,washington-park-shuttle/758/20200203,20191101,20200313
tfs-758,washington-park-shuttle/758/20191116,20191001,20200313
tfs-758,washington-park-shuttle/758/20191003,20191001,20200313
tfs-758,washington-park-shuttle/758/20191002,20191001,20200313
tfs-758,washington-park-shuttle/758/20190924,20190718,20200313
tfs-758,washington-park-shuttle/758/20190825,20190718,20190930
tfs-758,washington-park-shuttle/758/20190731,20190718,20190831
tfs-758,washington-park-shuttle/758/20190719,20190718,20190731
tfs-758,washington-park-shuttle/758/20190717,20190701,20190930
tfs-758,washington-park-shuttle/758/20190711,20190701,20190930
tfs-758,washington-park-shuttle/758/20190705,20190601,20190930
tfs-758,washington-park-shuttle/758/20190507,20190501,20190930
tfs-758,washington-park-shuttle/758/20190420,20190406,20190930
tfs-758,washington-park-shuttle/758/20180910,20180501,20191031
tfs-758,washington-park-shuttle/758/20180321,20180401,20181031
tfs-758,washington-park-shuttle/758/20180201,20180401,20181031
tfs-758,washington-park-shuttle/758/20170923,20170501,20181031
tfs-758,washington-park-shuttle/758/20170327,20170401,20171031
tfs-758,washington-park-shuttle/758/20170324,20170401,20171031
tfs-758,washington-park-shuttle/758/20161026,20160501,20171031
tfs-484,swan-island-evening-shuttle/484/20231207,20130101,20241101
tfs-484,swan-island-evening-shuttle/484/20221030-2,20130101,20231101
tfs-484,swan-island-evening-shuttle/484/20221030,20130101,20231101
tfs-484,swan-island-evening-shuttle/484/20220523,20130101,20221101
tfs-484,swan-island-evening-shuttle/484/20210628,20130101,20220531
tfs-484,swan-island-evening-shuttle/484/20201117,20130101,20210701
tfs-484,swan-island-evening-shuttle/484/20191231,20130101,20210101
