Feed Stable ID,Catalog ID,Code,Counter,Severity
mdb-871,us-new-york-watertown-citibus-gtfs-871,unknown_column,3,INFO
mdb-138,us-oregon-cascades-east-transit-cet-gtfs-138,expired_calendar,3,WARNING
mdb-138,us-oregon-cascades-east-transit-cet-gtfs-138,fast_travel_between_consecutive_stops,1,WARNING
mdb-138,us-oregon-cascades-east-transit-cet-gtfs-138,fast_travel_between_far_stops,1,WARNING
mdb-138,us-oregon-cascades-east-transit-cet-gtfs-138,feed_expiration_date7_days,1,WARNING
mdb-138,us-oregon-cascades-east-transit-cet-gtfs-138,mixed_case_recommended_field,1,WARNING
mdb-138,us-oregon-cascades-east-transit-cet-gtfs-138,stop_without_stop_time,39,WARNING
mdb-138,us-oregon-cascades-east-transit-cet-gtfs-138,trip_coverage_not_active_for_next7_days,1,WARNING
mdb-138,us-oregon-cascades-east-transit-cet-gtfs-138,unknown_column,37,INFO
mdb-138,us-oregon-cascades-east-transit-cet-gtfs-138,unknown_file,10,INFO
mdb-746,ca-quebec-exo-le-richelain-gtfs-746,equal_shape_distance_diff_coordinates,6,ERROR
mdb-746,ca-quebec-exo-le-richelain-gtfs-746,equal_shape_distance_diff_coordinates_distance_below_threshold,37,WARNING
mdb-746,ca-quebec-exo-le-richelain-gtfs-746,equal_shape_distance_same_coordinates,949,WARNING
mdb-746,ca-quebec-exo-le-richelain-gtfs-746,expired_calendar,3,WARNING
mdb-746,ca-quebec-exo-le-richelain-gtfs-746,feed_expiration_date7_days,1,WARNING
mdb-746,ca-quebec-exo-le-richelain-gtfs-746,missing_feed_contact_email_and_url,1,WARNING
mdb-746,ca-quebec-exo-le-richelain-gtfs-746,missing_recommended_field,1,WARNING
mdb-746,ca-quebec-exo-le-richelain-gtfs-746,trip_coverage_not_active_for_next7_days,1,WARNING
mdb-746,ca-quebec-exo-le-richelain-gtfs-746,unexpected_enum_value,7,WARNING
mdb-746,ca-quebec-exo-le-richelain-gtfs-746,unknown_column,1,INFO
mdb-209,us-new-york-academy-bus-gtfs-209,expired_calendar,25,WARNING
mdb-209,us-new-york-academy-bus-gtfs-209,missing_recommended_file,1,WARNING
mdb-209,us-new-york-academy-bus-gtfs-209,missing_timepoint_value,441,WARNING
mdb-209,us-new-york-academy-bus-gtfs-209,stop_without_stop_time,558,WARNING
mdb-209,us-new-york-academy-bus-gtfs-209,trip_coverage_not_active_for_next7_days,1,WARNING
mdb-209,us-new-york-academy-bus-gtfs-209,unknown_column,2,INFO
mdb-192,us-south-dakota-sioux-area-metro-sam-gtfs-192,expired_calendar,2,WARNING
mdb-192,us-south-dakota-sioux-area-metro-sam-gtfs-192,feed_expiration_date7_days,1,WARNING
mdb-192,us-south-dakota-sioux-area-metro-sam-gtfs-192,mixed_case_recommended_field,293,WARNING
mdb-192,us-south-dakota-sioux-area-metro-sam-gtfs-192,stop_without_stop_time,21,WARNING
mdb-192,us-south-dakota-sioux-area-metro-sam-gtfs-192,trip_coverage_not_active_for_next7_days,1,WARNING
mdb-192,us-south-dakota-sioux-area-metro-sam-gtfs-192,unknown_column,37,INFO
mdb-192,us-south-dakota-sioux-area-metro-sam-gtfs-192,unknown_file,10,INFO
mdb-478,us-virginia-virginia-railway-express-vre-gtfs-478,location_with_unexpected_stop_time,1,ERROR
mdb-478,us-virginia-virginia-railway-express-vre-gtfs-478,missing_recommended_column,1,WARNING
mdb-478,us-virginia-virginia-railway-express-vre-gtfs-478,missing_recommended_field,2,WARNING
mdb-478,us-virginia-virginia-railway-express-vre-gtfs-478,missing_recommended_file,1,WARNING
mdb-478,us-virginia-virginia-railway-express-vre-gtfs-478,stop_too_far_from_shape_using_user_distance,21,WARNING
mdb-478,us-virginia-virginia-railway-express-vre-gtfs-478,stop_without_stop_time,28,WARNING
mdb-478,us-virginia-virginia-railway-express-vre-gtfs-478,stops_match_shape_out_of_order,6,WARNING
mdb-51,us-california-mission-bay-transportation-management-association-tma-gtfs-51,mixed_case_recommended_field,32,WARNING
mdb-51,us-california-mission-bay-transportation-management-association-tma-gtfs-51,unknown_column,37,INFO
mdb-51,us-california-mission-bay-transportation-management-association-tma-gtfs-51,unknown_file,10,INFO
mdb-819,us-virginia-star-transit-gtfs-819,expired_calendar,1,WARNING
mdb-819,us-virginia-star-transit-gtfs-819,stop_without_stop_time,1,WARNING
mdb-819,us-virginia-star-transit-gtfs-819,unknown_column,37,INFO
mdb-819,us-virginia-star-transit-gtfs-819,unknown_file,10,INFO
mdb-418,us-massachusetts-greater-attleboro-taunton-regional-transit-authority-gatra-gtfs-418,expired_calendar,6,WARNING
mdb-418,us-massachusetts-greater-attleboro-taunton-regional-transit-authority-gatra-gtfs-418,feed_expiration_date7_days,1,WARNING
mdb-418,us-massachusetts-greater-attleboro-taunton-regional-transit-authority-gatra-gtfs-418,stop_time_timepoint_without_times,38,ERROR
mdb-418,us-massachusetts-greater-attleboro-taunton-regional-transit-authority-gatra-gtfs-418,stop_without_stop_time,144,WARNING
mdb-418,us-massachusetts-greater-attleboro-taunton-regional-transit-authority-gatra-gtfs-418,stop_without_zone_id,6,INFO
mdb-418,us-massachusetts-greater-attleboro-taunton-regional-transit-authority-gatra-gtfs-418,trip_coverage_not_active_for_next7_days,1,WARNING
mdb-418,us-massachusetts-greater-attleboro-taunton-regional-transit-authority-gatra-gtfs-418,unknown_column,37,INFO
mdb-418,us-massachusetts-greater-attleboro-taunton-regional-transit-authority-gatra-gtfs-418,unknown_file,12,INFO
mdb-755,ca-quebec-exo-lassomption-gtfs-755,equal_shape_distance_diff_coordinates,1,ERROR
mdb-755,ca-quebec-exo-lassomption-gtfs-755,equal_shape_distance_diff_coordinates_distance_below_threshold,68,WARNING
mdb-755,ca-quebec-exo-lassomption-gtfs-755,equal_shape_distance_same_coordinates,3298,WARNING
mdb-755,ca-quebec-exo-lassomption-gtfs-755,expired_calendar,3,WARNING
mdb-755,ca-quebec-exo-lassomption-gtfs-755,missing_feed_contact_email_and_url,1,WARNING
mdb-755,ca-quebec-exo-lassomption-gtfs-755,missing_recommended_field,1,WARNING
mdb-755,ca-quebec-exo-lassomption-gtfs-755,non_ascii_or_non_printable_char,10069,WARNING
mdb-755,ca-quebec-exo-lassomption-gtfs-755,unexpected_enum_value,1,WARNING
mdb-755,ca-quebec-exo-lassomption-gtfs-755,unknown_column,1,INFO
mdb-1126,us-florida-brightline-trains-llc-gtfs-1126,expired_calendar,32,WARNING
mdb-1126,us-florida-brightline-trains-llc-gtfs-1126,missing_recommended_column,1,WARNING
mdb-1126,us-florida-brightline-trains-llc-gtfs-1126,missing_recommended_file,1,WARNING
mdb-1047,it-regione-autonoma-della-sardegna-delcomar-gtfs-1047,expired_calendar,8,WARNING
mdb-1047,it-regione-autonoma-della-sardegna-delcomar-gtfs-1047,missing_recommended_file,1,WARNING
mdb-1047,it-regione-autonoma-della-sardegna-delcomar-gtfs-1047,missing_timepoint_value,596,WARNING
mdb-1047,it-regione-autonoma-della-sardegna-delcomar-gtfs-1047,mixed_case_recommended_field,298,WARNING
mdb-1047,it-regione-autonoma-della-sardegna-delcomar-gtfs-1047,stop_without_stop_time,2,WARNING
mdb-1047,it-regione-autonoma-della-sardegna-delcomar-gtfs-1047,stops_match_shape_out_of_order,2,WARNING
mdb-1047,it-regione-autonoma-della-sardegna-delcomar-gtfs-1047,unused_shape,3,WARNING
mdb-501,us-maryland-harford-transit-link-gtfs-501,expired_calendar,1,WARNING
mdb-501,us-maryland-harford-transit-link-gtfs-501,feed_expiration_date7_days,1,WARNING
mdb-501,us-maryland-harford-transit-link-gtfs-501,missing_feed_contact_email_and_url,1,WARNING
mdb-501,us-maryland-harford-transit-link-gtfs-501,missing_recommended_field,7,WARNING
mdb-501,us-maryland-harford-transit-link-gtfs-501,mixed_case_recommended_field,3,WARNING
mdb-501,us-maryland-harford-transit-link-gtfs-501,new_line_in_value,29,ERROR
mdb-501,us-maryland-harford-transit-link-gtfs-501,non_ascii_or_non_printable_char,63,WARNING
mdb-501,us-maryland-harford-transit-link-gtfs-501,trip_coverage_not_active_for_next7_days,1,WARNING
mdb-501,us-maryland-harford-transit-link-gtfs-501,unknown_column,1,INFO
mdb-813,us-california-santa-ynez-valley-transit-gtfs-813,equal_shape_distance_same_coordinates,34,WARNING
mdb-813,us-california-santa-ynez-valley-transit-gtfs-813,expired_calendar,1,WARNING
mdb-813,us-california-santa-ynez-valley-transit-gtfs-813,feed_expiration_date7_days,1,WARNING
mdb-813,us-california-santa-ynez-valley-transit-gtfs-813,missing_recommended_field,1,WARNING
mdb-813,us-california-santa-ynez-valley-transit-gtfs-813,trip_coverage_not_active_for_next7_days,1,WARNING
mdb-813,us-california-santa-ynez-valley-transit-gtfs-813,unknown_column,16,INFO
mdb-813,us-california-santa-ynez-valley-transit-gtfs-813,unknown_file,1,INFO
mdb-400,us-michigan-the-rapid-gtfs-400,equal_shape_distance_same_coordinates,4933,WARNING
mdb-400,us-michigan-the-rapid-gtfs-400,fast_travel_between_consecutive_stops,7126,WARNING
mdb-400,us-michigan-the-rapid-gtfs-400,missing_feed_contact_email_and_url,1,WARNING
mdb-400,us-michigan-the-rapid-gtfs-400,mixed_case_recommended_field,161,WARNING
mdb-400,us-michigan-the-rapid-gtfs-400,stop_too_far_from_shape_using_user_distance,3361,WARNING
mdb-305,us-new-york-c-tran-gtfs-305,expired_calendar,3,WARNING
mdb-305,us-new-york-c-tran-gtfs-305,missing_recommended_file,1,WARNING
mdb-305,us-new-york-c-tran-gtfs-305,missing_timepoint_value,87,WARNING
mdb-305,us-new-york-c-tran-gtfs-305,mixed_case_recommended_field,31,WARNING
mdb-305,us-new-york-c-tran-gtfs-305,stop_without_stop_time,60,WARNING
mdb-305,us-new-york-c-tran-gtfs-305,trip_coverage_not_active_for_next7_days,1,WARNING
mdb-305,us-new-york-c-tran-gtfs-305,trip_distance_exceeds_shape_distance,6,ERROR
mdb-305,us-new-york-c-tran-gtfs-305,trip_distance_exceeds_shape_distance_below_threshold,6,WARNING
mdb-305,us-new-york-c-tran-gtfs-305,unknown_column,2,INFO
mdb-305,us-new-york-c-tran-gtfs-305,unused_shape,13,WARNING
mdb-490,us-maryland-bwi-thurgood-marshall-airport-bwi-shuttle-gtfs-490,expired_calendar,1,WARNING
mdb-490,us-maryland-bwi-thurgood-marshall-airport-bwi-shuttle-gtfs-490,feed_expiration_date7_days,1,WARNING
mdb-490,us-maryland-bwi-thurgood-marshall-airport-bwi-shuttle-gtfs-490,missing_feed_contact_email_and_url,1,WARNING
mdb-490,us-maryland-bwi-thurgood-marshall-airport-bwi-shuttle-gtfs-490,missing_recommended_field,5,WARNING
mdb-490,us-maryland-bwi-thurgood-marshall-airport-bwi-shuttle-gtfs-490,stop_time_timepoint_without_times,50,ERROR
mdb-490,us-maryland-bwi-thurgood-marshall-airport-bwi-shuttle-gtfs-490,trip_coverage_not_active_for_next7_days,1,WARNING
mdb-490,us-maryland-bwi-thurgood-marshall-airport-bwi-shuttle-gtfs-490,unknown_column,1,INFO
mdb-785,de-nordrhein-westfalen-verkehrsverbund-rhein-ruhr-gtfs-785,duplicate_route_name,5,WARNING
mdb-785,de-nordrhein-westfalen-verkehrsverbund-rhein-ruhr-gtfs-785,expired_calendar,1348,WARNING
mdb-785,de-nordrhein-westfalen-verkehrsverbund-rhein-ruhr-gtfs-785,fast_travel_between_consecutive_stops,1084,WARNING
mdb-785,de-nordrhein-westfalen-verkehrsverbund-rhein-ruhr-gtfs-785,fast_travel_between_far_stops,15,WARNING
mdb-785,de-nordrhein-westfalen-verkehrsverbund-rhein-ruhr-gtfs-785,feed_expiration_date7_days,1,WARNING
mdb-785,de-nordrhein-westfalen-verkehrsverbund-rhein-ruhr-gtfs-785,leading_or_trailing_whitespaces,35,WARNING
mdb-785,de-nordrhein-westfalen-verkehrsverbund-rhein-ruhr-gtfs-785,missing_feed_contact_email_and_url,1,WARNING
mdb-785,de-nordrhein-westfalen-verkehrsverbund-rhein-ruhr-gtfs-785,missing_recommended_column,1,WARNING
mdb-785,de-nordrhein-westfalen-verkehrsverbund-rhein-ruhr-gtfs-785,mixed_case_recommended_field,22,WARNING
mdb-785,de-nordrhein-westfalen-verkehrsverbund-rhein-ruhr-gtfs-785,platform_without_parent_station,37,INFO
mdb-785,de-nordrhein-westfalen-verkehrsverbund-rhein-ruhr-gtfs-785,route_long_name_contains_short_name,7,WARNING
mdb-785,de-nordrhein-westfalen-verkehrsverbund-rhein-ruhr-gtfs-785,route_short_name_too_long,3,WARNING
mdb-785,de-nordrhein-westfalen-verkehrsverbund-rhein-ruhr-gtfs-785,trip_coverage_not_active_for_next7_days,1,WARNING
mdb-785,de-nordrhein-westfalen-verkehrsverbund-rhein-ruhr-gtfs-785,unexpected_enum_value,64,WARNING
mdb-310,us-montana-capital-transit-gtfs-310,expired_calendar,1,WARNING
mdb-310,us-montana-capital-transit-gtfs-310,feed_expiration_date7_days,1,WARNING
mdb-310,us-montana-capital-transit-gtfs-310,stop_without_stop_time,2,WARNING
mdb-310,us-montana-capital-transit-gtfs-310,trip_coverage_not_active_for_next7_days,1,WARNING
mdb-310,us-montana-capital-transit-gtfs-310,unknown_column,29,INFO
mdb-310,us-montana-capital-transit-gtfs-310,unknown_file,12,INFO
mdb-463,us-virginia-greensville-emporia-transit-gtfs-463,expired_calendar,1,WARNING
mdb-463,us-virginia-greensville-emporia-transit-gtfs-463,mixed_case_recommended_field,13,WARNING
mdb-463,us-virginia-greensville-emporia-transit-gtfs-463,same_route_and_agency_url,1,WARNING
mdb-463,us-virginia-greensville-emporia-transit-gtfs-463,stop_without_stop_time,2,WARNING
mdb-463,us-virginia-greensville-emporia-transit-gtfs-463,trip_coverage_not_active_for_next7_days,1,WARNING
mdb-463,us-virginia-greensville-emporia-transit-gtfs-463,unknown_column,37,INFO
mdb-463,us-virginia-greensville-emporia-transit-gtfs-463,unknown_file,12,INFO
mdb-498,us-maryland-frederick-county-transit-gtfs-498,equal_shape_distance_same_coordinates,199,WARNING
mdb-498,us-maryland-frederick-county-transit-gtfs-498,missing_timepoint_value,12787,WARNING
mdb-498,us-maryland-frederick-county-transit-gtfs-498,stop_time_timepoint_without_times,84,ERROR
mdb-498,us-maryland-frederick-county-transit-gtfs-498,stop_too_far_from_shape,2,WARNING
mdb-498,us-maryland-frederick-county-transit-gtfs-498,stop_too_far_from_shape_using_user_distance,6,WARNING
mdb-316,us-iowa-corridorrides-gtfs-316,stop_without_stop_time,2,WARNING
mdb-316,us-iowa-corridorrides-gtfs-316,unknown_column,37,INFO
mdb-316,us-iowa-corridorrides-gtfs-316,unknown_file,10,INFO
mdb-319,us-unknown-groome-transportation-gtfs-319,expired_calendar,9,WARNING
mdb-319,us-unknown-groome-transportation-gtfs-319,fast_travel_between_consecutive_stops,199,WARNING
mdb-319,us-unknown-groome-transportation-gtfs-319,fast_travel_between_far_stops,94,WARNING
mdb-319,us-unknown-groome-transportation-gtfs-319,feed_expiration_date7_days,1,WARNING
mdb-319,us-unknown-groome-transportation-gtfs-319,route_short_name_too_long,14,WARNING
mdb-319,us-unknown-groome-transportation-gtfs-319,stop_without_stop_time,39,WARNING
mdb-319,us-unknown-groome-transportation-gtfs-319,stop_without_zone_id,1,INFO
mdb-319,us-unknown-groome-transportation-gtfs-319,trip_coverage_not_active_for_next7_days,1,WARNING
mdb-319,us-unknown-groome-transportation-gtfs-319,unknown_column,37,INFO
mdb-319,us-unknown-groome-transportation-gtfs-319,unknown_file,12,INFO
mdb-483,us-virginia-fairfax-connector-gtfs-483,equal_shape_distance_same_coordinates,5,WARNING
mdb-483,us-virginia-fairfax-connector-gtfs-483,leading_or_trailing_whitespaces,16,WARNING
mdb-483,us-virginia-fairfax-connector-gtfs-483,missing_feed_contact_email_and_url,1,WARNING
mdb-483,us-virginia-fairfax-connector-gtfs-483,missing_recommended_field,1,WARNING
mdb-483,us-virginia-fairfax-connector-gtfs-483,mixed_case_recommended_field,1,WARNING
mdb-483,us-virginia-fairfax-connector-gtfs-483,route_color_contrast,3,WARNING
mdb-308,us-illinois-dekalb-public-transit-gtfs-308,expired_calendar,21,WARNING
mdb-308,us-illinois-dekalb-public-transit-gtfs-308,same_stop_and_agency_url,223,WARNING
mdb-308,us-illinois-dekalb-public-transit-gtfs-308,stop_without_stop_time,8,WARNING
mdb-308,us-illinois-dekalb-public-transit-gtfs-308,unknown_column,37,INFO
mdb-308,us-illinois-dekalb-public-transit-gtfs-308,unknown_file,10,INFO
mdb-879,us-colorado-garden-of-the-gods-gtfs-879,expired_calendar,9,WARNING
mdb-879,us-colorado-garden-of-the-gods-gtfs-879,feed_expiration_date7_days,1,WARNING
mdb-879,us-colorado-garden-of-the-gods-gtfs-879,trip_coverage_not_active_for_next7_days,1,WARNING
mdb-879,us-colorado-garden-of-the-gods-gtfs-879,unknown_column,37,INFO
mdb-879,us-colorado-garden-of-the-gods-gtfs-879,unknown_file,12,INFO
mdb-373,us-north-carolina-piedmont-authority-for-regional-transportation-part-gtfs-373,decreasing_or_equal_stop_time_distance,87,ERROR
mdb-373,us-north-carolina-piedmont-authority-for-regional-transportation-part-gtfs-373,equal_shape_distance_diff_coordinates_distance_below_threshold,2,WARNING
mdb-373,us-north-carolina-piedmont-authority-for-regional-transportation-part-gtfs-373,expired_calendar,1,WARNING
mdb-373,us-north-carolina-piedmont-authority-for-regional-transportation-part-gtfs-373,fast_travel_between_consecutive_stops,66,WARNING
mdb-373,us-north-carolina-piedmont-authority-for-regional-transportation-part-gtfs-373,mixed_case_recommended_field,2,WARNING
mdb-373,us-north-carolina-piedmont-authority-for-regional-transportation-part-gtfs-373,stop_too_far_from_shape,20,WARNING
mdb-373,us-north-carolina-piedmont-authority-for-regional-transportation-part-gtfs-373,stop_too_far_from_shape_using_user_distance,2,WARNING
mdb-374,us-north-carolina-gotriangle-gtfs-374,expired_calendar,5,WARNING
mdb-374,us-north-carolina-gotriangle-gtfs-374,mixed_case_recommended_field,2,WARNING
mdb-374,us-north-carolina-gotriangle-gtfs-374,stop_without_stop_time,117,WARNING
mdb-374,us-north-carolina-gotriangle-gtfs-374,unknown_column,37,INFO
mdb-374,us-north-carolina-gotriangle-gtfs-374,unknown_file,10,INFO
mdb-685,be-antwerpen-de-waterbus-gtfs-685,missing_feed_contact_email_and_url,1,WARNING
mdb-860,cz-praha-praha-gtfs-860,block_trips_with_overlapping_stop_times,3,ERROR
mdb-860,cz-praha-praha-gtfs-860,expired_calendar,76,WARNING
mdb-860,cz-praha-praha-gtfs-860,feed_expiration_date7_days,1,WARNING
mdb-860,cz-praha-praha-gtfs-860,invalid_url,9030,ERROR
mdb-860,cz-praha-praha-gtfs-860,missing_feed_contact_email_and_url,1,WARNING
mdb-860,cz-praha-praha-gtfs-860,missing_recommended_column,1,WARNING
mdb-860,cz-praha-praha-gtfs-860,mixed_case_recommended_field,11,WARNING
mdb-860,cz-praha-praha-gtfs-860,trip_coverage_not_active_for_next7_days,1,WARNING
mdb-860,cz-praha-praha-gtfs-860,unknown_column,1,INFO
mdb-860,cz-praha-praha-gtfs-860,unknown_file,1,INFO
mdb-109,us-arizona-bullhead-area-transit-system-gtfs-109,feed_expiration_date7_days,1,WARNING
mdb-109,us-arizona-bullhead-area-transit-system-gtfs-109,stop_without_stop_time,7,WARNING
mdb-109,us-arizona-bullhead-area-transit-system-gtfs-109,unknown_column,37,INFO
mdb-109,us-arizona-bullhead-area-transit-system-gtfs-109,unknown_file,12,INFO
mdb-155,us-mississippi-jtran-gtfs-155,expired_calendar,16,WARNING
mdb-155,us-mississippi-jtran-gtfs-155,feed_expiration_date7_days,1,WARNING
mdb-155,us-mississippi-jtran-gtfs-155,stop_without_stop_time,176,WARNING
mdb-155,us-mississippi-jtran-gtfs-155,trip_coverage_not_active_for_next7_days,1,WARNING
mdb-155,us-mississippi-jtran-gtfs-155,unknown_column,37,INFO
mdb-155,us-mississippi-jtran-gtfs-155,unknown_file,12,INFO
mdb-162,us-colorado-roaring-fork-transportation-authority-gtfs-162,expired_calendar,21,WARNING
mdb-162,us-colorado-roaring-fork-transportation-authority-gtfs-162,feed_expiration_date7_days,1,WARNING
mdb-162,us-colorado-roaring-fork-transportation-authority-gtfs-162,mixed_case_recommended_field,1,WARNING
mdb-162,us-colorado-roaring-fork-transportation-authority-gtfs-162,same_name_and_description_for_route,1,WARNING
mdb-162,us-colorado-roaring-fork-transportation-authority-gtfs-162,stop_without_stop_time,20,WARNING
mdb-162,us-colorado-roaring-fork-transportation-authority-gtfs-162,trip_coverage_not_active_for_next7_days,1,WARNING
mdb-162,us-colorado-roaring-fork-transportation-authority-gtfs-162,unknown_column,37,INFO
mdb-162,us-colorado-roaring-fork-transportation-authority-gtfs-162,unknown_file,10,INFO
mdb-616,us-california-gtrans-gtfs-616,expired_calendar,8,WARNING
mdb-616,us-california-gtrans-gtfs-616,fare_transfer_rule_with_forbidden_transfer_count,14,ERROR
mdb-616,us-california-gtrans-gtfs-616,feed_expiration_date7_days,1,WARNING
mdb-616,us-california-gtrans-gtfs-616,foreign_key_violation,48,ERROR
mdb-616,us-california-gtrans-gtfs-616,invalid_currency_amount,36,ERROR
mdb-616,us-california-gtrans-gtfs-616,stop_without_stop_time,54,WARNING
mdb-616,us-california-gtrans-gtfs-616,trip_coverage_not_active_for_next7_days,1,WARNING
mdb-616,us-california-gtrans-gtfs-616,unknown_column,69,INFO
mdb-616,us-california-gtrans-gtfs-616,unknown_file,12,INFO
mdb-399,us-wisconsin-shoreline-metro-gtfs-399,stop_without_stop_time,112,WARNING
mdb-399,us-wisconsin-shoreline-metro-gtfs-399,unknown_column,37,INFO
mdb-399,us-wisconsin-shoreline-metro-gtfs-399,unknown_file,10,INFO
mdb-747,ca-quebec-exo-roussillon-gtfs-747,equal_shape_distance_diff_coordinates,4,ERROR
mdb-747,ca-quebec-exo-roussillon-gtfs-747,equal_shape_distance_diff_coordinates_distance_below_threshold,22,WARNING
mdb-747,ca-quebec-exo-roussillon-gtfs-747,equal_shape_distance_same_coordinates,795,WARNING
mdb-747,ca-quebec-exo-roussillon-gtfs-747,expired_calendar,3,WARNING
mdb-747,ca-quebec-exo-roussillon-gtfs-747,feed_expiration_date7_days,1,WARNING
mdb-747,ca-quebec-exo-roussillon-gtfs-747,missing_feed_contact_email_and_url,1,WARNING
mdb-747,ca-quebec-exo-roussillon-gtfs-747,missing_recommended_field,1,WARNING
mdb-747,ca-quebec-exo-roussillon-gtfs-747,trip_coverage_not_active_for_next7_days,1,WARNING
mdb-747,ca-quebec-exo-roussillon-gtfs-747,unexpected_enum_value,4,WARNING
mdb-747,ca-quebec-exo-roussillon-gtfs-747,unknown_column,1,INFO
mdb-127,us-oregon-caravan-airport-transportation-gtfs-127,fast_travel_between_consecutive_stops,1,WARNING
mdb-127,us-oregon-caravan-airport-transportation-gtfs-127,fast_travel_between_far_stops,1,WARNING
mdb-127,us-oregon-caravan-airport-transportation-gtfs-127,stop_without_stop_time,10,WARNING
mdb-127,us-oregon-caravan-airport-transportation-gtfs-127,unknown_column,37,INFO
mdb-127,us-oregon-caravan-airport-transportation-gtfs-127,unknown_file,10,INFO
mdb-156,us-arizona-groome-transportation-arizona-shuttle-gtfs-156,expired_calendar,4,WARNING
mdb-156,us-arizona-groome-transportation-arizona-shuttle-gtfs-156,fast_travel_between_consecutive_stops,8,WARNING
mdb-156,us-arizona-groome-transportation-arizona-shuttle-gtfs-156,fast_travel_between_far_stops,8,WARNING
mdb-156,us-arizona-groome-transportation-arizona-shuttle-gtfs-156,feed_expiration_date7_days,1,WARNING
mdb-156,us-arizona-groome-transportation-arizona-shuttle-gtfs-156,route_short_name_too_long,4,WARNING
mdb-156,us-arizona-groome-transportation-arizona-shuttle-gtfs-156,trip_coverage_not_active_for_next7_days,1,WARNING
mdb-156,us-arizona-groome-transportation-arizona-shuttle-gtfs-156,unknown_column,37,INFO
mdb-156,us-arizona-groome-transportation-arizona-shuttle-gtfs-156,unknown_file,12,INFO
mdb-59,us-california-stanford-marguerite-shuttle-sms-gtfs-59,equal_shape_distance_same_coordinates,337,WARNING
mdb-59,us-california-stanford-marguerite-shuttle-sms-gtfs-59,feed_expiration_date30_days,1,WARNING
mdb-59,us-california-stanford-marguerite-shuttle-sms-gtfs-59,mixed_case_recommended_field,6,WARNING
mdb-59,us-california-stanford-marguerite-shuttle-sms-gtfs-59,unknown_column,16,INFO
mdb-59,us-california-stanford-marguerite-shuttle-sms-gtfs-59,unknown_file,1,INFO
mdb-335,us-florida-escambia-county-area-transit-ecat-gtfs-335,expired_calendar,7,WARNING
mdb-335,us-florida-escambia-county-area-transit-ecat-gtfs-335,feed_expiration_date7_days,1,WARNING
mdb-335,us-florida-escambia-county-area-transit-ecat-gtfs-335,stop_without_stop_time,66,WARNING
mdb-335,us-florida-escambia-county-area-transit-ecat-gtfs-335,trip_coverage_not_active_for_next7_days,1,WARNING
mdb-335,us-florida-escambia-county-area-transit-ecat-gtfs-335,unknown_column,37,INFO
mdb-335,us-florida-escambia-county-area-transit-ecat-gtfs-335,unknown_file,12,INFO
mdb-343,us-florida-suntran-gtfs-343,stop_without_stop_time,1,WARNING
mdb-343,us-florida-suntran-gtfs-343,unknown_column,37,INFO
mdb-343,us-florida-suntran-gtfs-343,unknown_file,10,INFO
mdb-350,us-florida-sunshine-bus-company-gtfs-350,expired_calendar,2,WARNING
mdb-350,us-florida-sunshine-bus-company-gtfs-350,feed_expiration_date7_days,1,WARNING
mdb-350,us-florida-sunshine-bus-company-gtfs-350,mixed_case_recommended_field,4,WARNING
mdb-350,us-florida-sunshine-bus-company-gtfs-350,stop_without_stop_time,129,WARNING
mdb-350,us-florida-sunshine-bus-company-gtfs-350,trip_coverage_not_active_for_next7_days,1,WARNING
mdb-350,us-florida-sunshine-bus-company-gtfs-350,unknown_column,37,INFO
mdb-350,us-florida-sunshine-bus-company-gtfs-350,unknown_file,12,INFO
mdb-933,us-oregon-mt-bachelor-gtfs-933,expired_calendar,6,WARNING
mdb-933,us-oregon-mt-bachelor-gtfs-933,feed_expiration_date7_days,1,WARNING
mdb-933,us-oregon-mt-bachelor-gtfs-933,trip_coverage_not_active_for_next7_days,1,WARNING
mdb-933,us-oregon-mt-bachelor-gtfs-933,unknown_column,37,INFO
mdb-933,us-oregon-mt-bachelor-gtfs-933,unknown_file,12,INFO
mdb-801,us-colorado-prairie-express-transit-gtfs-801,stop_without_stop_time,4,WARNING
mdb-801,us-colorado-prairie-express-transit-gtfs-801,unknown_column,37,INFO
mdb-801,us-colorado-prairie-express-transit-gtfs-801,unknown_file,10,INFO
mdb-107,us-california-mountain-transit-gtfs-107,feed_expiration_date30_days,1,WARNING
mdb-107,us-california-mountain-transit-gtfs-107,foreign_key_violation,3372,ERROR
mdb-107,us-california-mountain-transit-gtfs-107,invalid_currency_amount,210,ERROR
mdb-107,us-california-mountain-transit-gtfs-107,stop_without_stop_time,66,WARNING
mdb-107,us-california-mountain-transit-gtfs-107,stop_without_zone_id,2,INFO
mdb-107,us-california-mountain-transit-gtfs-107,unknown_column,64,INFO
mdb-107,us-california-mountain-transit-gtfs-107,unknown_file,11,INFO
mdb-111,us-utah-suntran-utah-gtfs-111,fast_travel_between_consecutive_stops,353,WARNING
mdb-111,us-utah-suntran-utah-gtfs-111,missing_recommended_column,1,WARNING
mdb-111,us-utah-suntran-utah-gtfs-111,missing_recommended_field,9,WARNING
mdb-111,us-utah-suntran-utah-gtfs-111,missing_recommended_file,1,WARNING
mdb-111,us-utah-suntran-utah-gtfs-111,stop_without_stop_time,5,WARNING
mdb-111,us-utah-suntran-utah-gtfs-111,unusable_trip,1,WARNING
mdb-111,us-utah-suntran-utah-gtfs-111,unused_trip,1,WARNING
